epoch,train loss,train acc,test acc,time
84,0.00013,1.0,0.52469,12.69337272644043
85,0.00013,1.0,0.54938,12.823200225830078
86,0.00012,1.0,0.58025,12.951084852218628
87,0.00012,1.0,0.61049,13.08210062980652
88,0.00012,1.0,0.64321,13.210551500320436
89,0.00012,1.0,0.67778,13.335416078567505
90,0.00012,1.0,0.70309,13.4635648727417
91,0.00012,1.0,0.73395,13.588975191116331
92,0.00012,1.0,0.76173,13.718218803405762
93,0.00011,1.0,0.78889,13.843618154525757
94,0.00011,1.0,0.80926,13.971781492233276
95,0.00011,1.0,0.82469,14.09701418876648
96,0.00011,1.0,0.84321,14.226556777954102
97,0.00011,1.0,0.86296,14.357308864593506
98,0.00011,1.0,0.87099,14.486920356750488
99,0.00011,1.0,0.87654,14.61618161201477
100,0.00011,1.0,0.8821,14.746705770492554
101,0.00011,1.0,0.88827,14.875968217849731
102,0.00011,1.0,0.89198,15.005407571792604
103,0.0001,1.0,0.89198,15.130791902542114
104,0.0001,1.0,0.89383,15.26216435432434
105,0.0001,1.0,0.89383,15.392212629318236
106,0.0001,1.0,0.89568,15.521616220474243
107,0.0001,1.0,0.89691,15.647242307662964
108,0.0001,1.0,0.89815,15.772661924362184
109,0.0001,1.0,0.89877,15.900807619094849
110,0.0001,1.0,0.89938,16.02641773223877
111,0.0001,1.0,0.9,16.15205478668213
112,0.0001,1.0,0.90062,16.28164768218994
113,0.0001,1.0,0.90185,16.407678365707397
114,0.0001,1.0,0.90309,16.536145210266113
115,9e-05,1.0,0.90309,16.664549112319946
116,9e-05,1.0,0.90309,16.793472051620483
117,9e-05,1.0,0.90309,16.922398805618286
118,9e-05,1.0,0.90247,17.04732060432434
119,9e-05,1.0,0.90123,17.17338252067566
120,9e-05,1.0,0.90247,17.3016574382782
121,9e-05,1.0,0.90185,17.430194854736328
122,9e-05,1.0,0.90123,17.555195569992065
123,9e-05,1.0,0.90185,17.684504985809326
124,9e-05,1.0,0.90247,17.80988097190857
125,9e-05,1.0,0.90247,17.935851097106934
126,9e-05,1.0,0.90247,18.06188416481018
127,9e-05,1.0,0.90309,18.18884348869324
128,9e-05,1.0,0.90309,18.31967711448669
129,8e-05,1.0,0.90309,18.447098970413208
130,8e-05,1.0,0.90309,18.575677156448364
131,8e-05,1.0,0.9037,18.70539379119873
132,8e-05,1.0,0.90309,18.83559942245484
133,8e-05,1.0,0.90309,18.964040994644165
134,8e-05,1.0,0.90309,19.09393525123596
135,8e-05,1.0,0.9037,19.22134733200073
136,8e-05,1.0,0.90309,19.35089659690857
137,8e-05,1.0,0.9037,19.48028421401977
138,8e-05,1.0,0.90432,19.607643604278564
139,8e-05,1.0,0.90432,19.73605966567993
140,8e-05,1.0,0.90432,19.86586046218872
141,8e-05,1.0,0.90432,19.99377942085266
142,8e-05,1.0,0.90432,20.121379375457764
143,8e-05,1.0,0.90432,20.247096061706543
144,8e-05,1.0,0.90432,20.37212109565735
145,8e-05,1.0,0.90432,20.50077438354492
146,8e-05,1.0,0.90432,20.63038182258606
147,7e-05,1.0,0.90432,20.75590991973877
148,7e-05,1.0,0.90432,20.882150888443
149,7e-05,1.0,0.90432,21.011645793914795
150,7e-05,1.0,0.90432,21.141843557357788
151,7e-05,1.0,0.90432,21.267656326293945
152,7e-05,1.0,0.90432,21.39525437355041
153,7e-05,1.0,0.90432,21.52346253395081
154,7e-05,1.0,0.90432,21.652559518814087
155,7e-05,1.0,0.90432,21.78148341178894
156,7e-05,1.0,0.90432,21.907009601593018
157,7e-05,1.0,0.90432,22.03626799583435
158,7e-05,1.0,0.90432,22.16576671600341
159,7e-05,1.0,0.90432,22.29396343231201
160,7e-05,1.0,0.90432,22.41933012008667
161,7e-05,1.0,0.90432,22.547600984573364
162,7e-05,1.0,0.90432,22.671993255615234
163,7e-05,1.0,0.90494,22.80121779441833
164,7e-05,1.0,0.90494,22.926374435424805
165,7e-05,1.0,0.90494,23.05324411392212
166,7e-05,1.0,0.90494,23.181231260299683
167,7e-05,1.0,0.90494,23.31067419052124
168,7e-05,1.0,0.90494,23.43603801727295
169,7e-05,1.0,0.90494,23.56749200820923
170,6e-05,1.0,0.90494,23.695547819137573
171,6e-05,1.0,0.90494,23.820560693740845
172,6e-05,1.0,0.90494,23.951002836227417
173,6e-05,1.0,0.90556,24.07569003105164
174,6e-05,1.0,0.90556,24.20299482345581
175,6e-05,1.0,0.90556,24.328388929367065
176,6e-05,1.0,0.90556,24.45766377449036
177,6e-05,1.0,0.90556,24.587783336639404
178,6e-05,1.0,0.90556,24.71514582633972
179,6e-05,1.0,0.90556,24.8402841091156
180,6e-05,1.0,0.90556,24.968955278396606
181,6e-05,1.0,0.90556,25.097942113876343
182,6e-05,1.0,0.90556,25.22516965866089
183,6e-05,1.0,0.90556,25.35440850257873
184,6e-05,1.0,0.90556,25.48336386680603
185,6e-05,1.0,0.90556,25.613338470458984
186,6e-05,1.0,0.90556,25.74317502975464
187,6e-05,1.0,0.90556,25.87202882766724
188,6e-05,1.0,0.90556,25.997581720352173
189,6e-05,1.0,0.90556,26.123024463653564
190,6e-05,1.0,0.90556,26.25115871429444
191,6e-05,1.0,0.90556,26.380246877670288
192,6e-05,1.0,0.90556,26.51023888587952
193,6e-05,1.0,0.90556,26.63736176490784
194,6e-05,1.0,0.90556,26.762526512146
195,6e-05,1.0,0.90556,26.89054799079895
196,6e-05,1.0,0.90556,27.01616144180298
197,6e-05,1.0,0.90556,27.14143681526184
198,6e-05,1.0,0.90556,27.26635718345642
199,5e-05,1.0,0.90556,27.391424655914307
200,0.00005,1.00000,0.90556,27.519746780395508
