epoch,train loss,train acc,test acc,time
1,2.08925,0.33889,0.16667,3.2139546871185303
2,1.30394,0.52222,0.16667,3.599796295166016
3,0.82387,0.68889,0.16667,3.98475980758667
4,0.70713,0.81667,0.16667,4.372352600097656
5,0.47783,0.84444,0.16667,4.758971452713013
6,0.48213,0.85556,0.16667,5.146321535110474
7,0.28974,0.91111,0.16667,5.533444881439209
8,0.25678,0.90556,0.16667,5.92094087600708
9,0.15827,0.97222,0.16667,6.308461666107178
10,0.14311,0.96111,0.16667,6.695695877075195
11,0.09151,0.97222,0.16667,7.082323789596558
12,0.13813,0.96111,0.16667,7.467933893203735
13,0.06562,0.99444,0.16667,7.854493856430054
14,0.09561,0.96667,0.16667,8.240984439849854
15,0.03164,1.0,0.1642,8.625354766845703
16,0.04616,0.98333,0.16173,9.012655019760132
17,0.13778,0.94444,0.18642,9.400647401809692
18,0.03832,0.98889,0.20926,9.78721284866333
19,0.05405,0.98333,0.2463,10.175787448883057
20,0.06788,0.96667,0.25556,10.564227819442747
21,0.07235,0.98333,0.23827,10.951016426086426
22,0.16614,0.93333,0.27284,11.33822250366211
23,0.0252,0.99444,0.32531,11.72868037223816
24,0.04985,0.98333,0.39074,12.114935398101808
25,0.04297,0.98889,0.41914,12.500461339950562
26,0.07702,0.98333,0.42654,12.885107278823853
27,0.04701,0.98333,0.43827,13.274498462677002
28,0.04268,0.98333,0.51235,13.660579681396484
29,0.06657,0.98333,0.58951,14.049261569976808
30,0.07999,0.96667,0.75679,14.436922073364258
31,0.06215,0.98333,0.80062,14.824561357498167
32,0.13252,0.96667,0.74691,15.209407806396484
33,0.05424,0.98333,0.72963,15.597646474838257
34,0.04064,0.98889,0.69074,15.984222412109377
35,0.14475,0.96111,0.82037,16.370941162109375
36,0.10276,0.95556,0.87284,16.756250619888306
37,0.06497,0.98333,0.84383,17.145172119140625
38,0.14516,0.95,0.85741,17.53252863883972
39,0.01825,1.0,0.86049,17.922518491744995
40,0.03436,0.98889,0.85185,18.312023401260376
41,0.02845,0.99444,0.87469,18.697938442230225
42,0.05249,0.98333,0.87593,19.08523392677307
43,0.03348,0.98333,0.87284,19.47457957267761
44,0.04621,0.98889,0.87654,19.861018896102905
45,0.03751,0.98333,0.89074,20.248120307922363
46,0.01239,1.0,0.88333,20.63882613182068
47,0.02029,0.99444,0.85494,21.02460241317749
48,0.00832,1.0,0.83519,21.412696838378903
49,0.01525,1.0,0.85926,21.80063843727112
50,0.0162,1.0,0.8642,22.18588662147522
51,0.02501,0.99444,0.86852,22.57403016090393
52,0.01357,0.99444,0.86914,22.96383237838745
53,0.0127,1.0,0.87099,23.35147070884705
54,0.00725,0.99444,0.87901,23.737380027771
55,0.00314,1.0,0.88704,24.127371788024902
56,0.01352,0.99444,0.88642,24.515986680984497
57,0.01658,0.98889,0.88519,24.905372142791748
58,0.02406,0.98889,0.85432,25.29551696777344
59,0.04944,0.98889,0.86235,25.68581342697144
60,0.02472,0.98333,0.8716,26.073791980743408
61,0.00594,1.0,0.87654,26.462046146392822
62,0.00688,1.0,0.87654,26.848772764205933
63,0.06063,0.97222,0.88025,27.238592386245728
64,0.01492,0.99444,0.8963,27.62654948234558
65,0.00622,1.0,0.87901,28.015268325805664
66,0.00605,1.0,0.85062,28.40479874610901
67,0.01514,0.99444,0.85432,28.79169774055481
68,0.0118,0.99444,0.84815,29.18022489547729
69,0.02207,0.99444,0.81728,29.567846059799194
70,0.03121,0.97778,0.8,29.95533227920532
71,0.00426,1.0,0.76543,30.34692335128784
72,0.11787,0.97778,0.79012,30.733946561813354
73,0.04226,0.98333,0.76049,31.121692419052124
74,0.02018,0.99444,0.78519,31.510066509246823
75,0.0454,0.98889,0.74136,31.899916172027588
76,0.01942,0.99444,0.66296,32.288458585739136
77,0.07223,0.97778,0.68765,32.67438125610352
78,0.01926,0.99444,0.72037,33.06157040596008
79,0.12815,0.96111,0.79259,33.44887852668762
80,0.13441,0.97222,0.83333,33.83696293830872
81,0.0733,0.98889,0.73148,34.2281551361084
82,0.03363,0.98889,0.70802,34.61643695831299
83,0.07193,0.97778,0.79444,35.00513958930969
84,0.01594,0.99444,0.69938,35.39332032203674
85,0.18019,0.94444,0.76543,35.78282976150513
86,0.0144,0.99444,0.63951,36.171693325042725
87,0.08927,0.96667,0.63765,36.56306910514832
88,0.05773,0.98333,0.69444,36.95402407646179
89,0.04295,0.98889,0.76914,37.34284377098084
90,0.03766,0.98333,0.79444,37.73024368286133
91,0.00821,1.0,0.7716,38.11920356750488
92,0.01839,0.98889,0.75247,38.506816148757935
93,0.01191,1.0,0.75617,38.89661478996277
94,0.01384,0.99444,0.76605,39.28364729881287
95,0.00967,1.0,0.8,39.67133116722107
96,0.02607,0.98889,0.83457,40.06096649169922
97,0.03347,0.98333,0.73951,40.4465229511261
98,0.02007,0.99444,0.71975,40.832826137542725
99,0.03837,0.98333,0.73951,41.22123312950134
100,0.05583,0.97778,0.81173,41.60885429382324
