epoch,train loss,train acc,test acc,time
1,2.21547,0.17222,0.16667,3.3799777030944824
2,1.5387,0.32222,0.16667,3.745448589324951
3,1.27941,0.59444,0.16667,4.109143495559692
4,0.93023,0.72778,0.16667,4.477614641189575
5,0.73465,0.78333,0.16667,4.844430923461914
6,0.56706,0.86667,0.16667,5.207761526107788
7,0.4047,0.89444,0.16667,5.5743677616119385
8,0.25766,0.95,0.16667,5.940792083740234
9,0.15967,0.97222,0.16667,6.308525800704956
10,0.09347,0.98889,0.16667,6.6788249015808105
11,0.05791,1.0,0.16667,7.04859471321106
12,0.04061,1.0,0.16667,7.417012691497803
13,0.02875,1.0,0.16667,7.779974460601807
14,0.02007,1.0,0.16667,8.14346981048584
15,0.01422,1.0,0.16667,8.510797023773193
16,0.01027,1.0,0.16667,8.879780530929565
17,0.00759,1.0,0.16667,9.245875358581545
18,0.00568,1.0,0.16667,9.609498262405396
19,0.00435,1.0,0.16667,9.97746515274048
20,0.0034,1.0,0.16667,10.34313416481018
21,0.00273,1.0,0.16667,10.710864782333374
22,0.00223,1.0,0.16667,11.07805037498474
23,0.00185,1.0,0.16667,11.445476531982422
24,0.00155,1.0,0.16667,11.815124034881592
25,0.00132,1.0,0.16667,12.182494640350342
26,0.00114,1.0,0.16667,12.551857948303224
27,0.00099,1.0,0.16667,12.919845819473268
28,0.00087,1.0,0.16667,13.289264678955078
29,0.00076,1.0,0.16667,13.655840635299684
30,0.00068,1.0,0.16667,14.02300500869751
31,0.0006,1.0,0.16667,14.391186237335203
32,0.00054,1.0,0.16667,14.756598949432371
33,0.00048,1.0,0.16667,15.12532639503479
34,0.00044,1.0,0.16667,15.494622707366943
35,0.0004,1.0,0.16667,15.861849308013916
36,0.00036,1.0,0.16667,16.23105001449585
37,0.00033,1.0,0.16667,16.60020637512207
38,0.0003,1.0,0.16667,16.967934608459473
39,0.00028,1.0,0.16667,17.334898948669434
40,0.00026,1.0,0.16667,17.6998233795166
41,0.00024,1.0,0.16667,18.067511558532715
42,0.00023,1.0,0.16667,18.434956789016724
43,0.00021,1.0,0.16667,18.800711154937744
44,0.0002,1.0,0.16667,19.16938090324402
45,0.00019,1.0,0.16667,19.53890585899353
46,0.00018,1.0,0.16667,19.90803360939026
47,0.00017,1.0,0.16667,20.27597498893737
48,0.00016,1.0,0.16667,20.643813610076904
49,0.00015,1.0,0.16667,21.01175284385681
50,0.00015,1.0,0.16728,21.38009214401245
51,0.00014,1.0,0.17099,21.747751474380493
52,0.00013,1.0,0.17037,22.116049766540527
53,0.00013,1.0,0.16975,22.48048448562622
54,0.00012,1.0,0.17469,22.848614931106567
55,0.00012,1.0,0.17778,23.215848207473755
56,0.00012,1.0,0.18148,23.58579134941101
57,0.00011,1.0,0.19136,23.953100204467773
58,0.00011,1.0,0.2,24.32145524024964
59,0.0001,1.0,0.20679,24.68585991859436
60,0.0001,1.0,0.21296,25.054877758026123
61,0.0001,1.0,0.21852,25.42318105697632
62,0.0001,1.0,0.22099,25.790541172027588
63,9e-05,1.0,0.22654,26.159343004226685
64,9e-05,1.0,0.23457,26.527496337890625
65,9e-05,1.0,0.2358,26.897741556167603
66,9e-05,1.0,0.23827,27.26793932914734
67,8e-05,1.0,0.24136,27.635644674301147
68,8e-05,1.0,0.24815,28.00371241569519
69,8e-05,1.0,0.26235,28.37309217453003
70,8e-05,1.0,0.2716,28.741178274154663
71,8e-05,1.0,0.28086,29.10942888259888
72,8e-05,1.0,0.29815,29.47379469871521
73,8e-05,1.0,0.31173,29.843674659729004
74,7e-05,1.0,0.3284,30.213798999786377
75,7e-05,1.0,0.35123,30.5842547416687
76,7e-05,1.0,0.37099,30.95094919204712
77,7e-05,1.0,0.39938,31.318890810012817
78,7e-05,1.0,0.42037,31.68796420097351
79,7e-05,1.0,0.44012,32.05701017379761
80,7e-05,1.0,0.45864,32.4236319065094
81,7e-05,1.0,0.48025,32.79218339920044
82,6e-05,1.0,0.50679,33.16074299812317
83,6e-05,1.0,0.52531,33.5307514667511
84,6e-05,1.0,0.54568,33.900052309036255
85,6e-05,1.0,0.56914,34.26895022392273
86,6e-05,1.0,0.59198,34.639068841934204
87,6e-05,1.0,0.60741,35.007092237472534
88,6e-05,1.0,0.62716,35.371012449264526
89,6e-05,1.0,0.64074,35.73868131637573
90,6e-05,1.0,0.65741,36.10747361183167
91,6e-05,1.0,0.67284,36.471715211868286
92,6e-05,1.0,0.68889,36.83653736114502
93,6e-05,1.0,0.70988,37.20143508911133
94,5e-05,1.0,0.72531,37.57202410697937
95,5e-05,1.0,0.73457,37.9363579750061
96,5e-05,1.0,0.75123,38.30381226539612
97,5e-05,1.0,0.75556,38.6684467792511
98,5e-05,1.0,0.76605,39.03675389289856
99,5e-05,1.0,0.77222,39.40609931945801
100,5e-05,1.0,0.77901,39.775471210479736
101,5e-05,1.0,0.78333,40.1465756893158
102,5e-05,1.0,0.79012,40.51160478591919
103,5e-05,1.0,0.79506,40.87692475318909
104,5e-05,1.0,0.80247,41.2441565990448
105,5e-05,1.0,0.80494,41.61526703834534
106,5e-05,1.0,0.80864,41.98023509979248
107,5e-05,1.0,0.80864,42.34831786155701
108,5e-05,1.0,0.80988,42.718796491622925
109,5e-05,1.0,0.81235,43.08414816856384
110,5e-05,1.0,0.81111,43.44894003868103
111,5e-05,1.0,0.81111,43.81499099731445
112,5e-05,1.0,0.81296,44.1839063167572
