epoch,train loss,train acc,test acc,time
1,2.3752,0.12222,0.16667,2.0743978023529053
2,1.02551,0.56667,0.16667,2.2006494998931885
3,0.57831,0.83889,0.16667,2.3301167488098145
4,0.45317,0.88333,0.16667,2.454228401184082
5,0.31552,0.90556,0.16667,2.580092430114746
6,0.21839,0.93333,0.16667,2.708734035491944
7,0.14779,0.95,0.16667,2.832519769668579
8,0.1025,0.98333,0.16667,2.956624746322632
9,0.07457,0.99444,0.16667,3.0808162689208984
10,0.05775,0.98889,0.16667,3.2053396701812744
