epoch,num_epochs,batch,num_batchs,TotalLoss_vae,TotalLoss_g,D_TotalLoss_g,D_TotalLoss_d
1,100,1,10,14.876052856445312,3.368473768234253,1.6762514114379885,0.6945568323135376
1,100,2,10,14.510265350341797,3.534596443176269,1.668812274932861,0.6907131671905518
1,100,3,10,14.656801223754885,3.421255588531494,1.669687271118164,0.688056230545044
1,100,4,10,14.36243724822998,3.361116886138916,1.6563713550567627,0.6840219497680664
1,100,5,10,14.486909866333008,3.3879263401031494,1.6559237241744995,0.6806676387786865
1,100,6,10,14.198481559753418,3.3610095977783203,1.650022029876709,0.6769473552703857
1,100,7,10,14.223042488098145,3.2173333168029785,1.6535993814468384,0.6731019020080566
1,100,8,10,14.193567276000977,3.256500720977783,1.6563324928283691,0.6687012910842896
1,100,9,10,13.894132614135742,3.234938859939575,1.6470224857330322,0.663703441619873
1,100,10,10,13.980567932128906,3.2425408363342285,1.654127836227417,0.659861147403717
2,100,1,10,14.100224494934082,3.206343650817871,1.6589086055755615,0.6527268886566162
2,100,2,10,13.658428192138672,3.263278007507324,1.652509689331055,0.6478530764579773
2,100,3,10,13.603796005249023,3.2769129276275635,1.653175950050354,0.6406934261322021
2,100,4,10,13.567376136779783,3.2558364868164062,1.656782627105713,0.6332974433898926
2,100,5,10,13.447857856750488,3.3198904991149902,1.6528997421264648,0.6250132918357849
2,100,6,10,13.775537490844728,3.219973564147949,1.6684026718139648,0.6160939335823059
2,100,7,10,13.387269973754885,3.303151607513428,1.6556339263916016,0.6075552701950073
2,100,8,10,13.43183708190918,3.2786672115325928,1.6634275913238523,0.5976135730743408
2,100,9,10,13.384765625,3.260594367980957,1.6670094728469849,0.5854577422142029
2,100,10,10,13.300127983093262,3.151639938354492,1.6659024953842163,0.5746548175811768
3,100,1,10,13.280648231506348,3.309878349304199,1.6743122339248655,0.5597934722900391
3,100,2,10,13.03626537322998,3.182373046875,1.6666364669799805,0.5463529229164124
3,100,3,10,13.067404747009276,3.2591552734375,1.6696228981018066,0.5308957695960999
3,100,4,10,13.076828956604004,3.353546142578125,1.6745485067367554,0.5140979290008545
3,100,5,10,13.202753067016602,3.264315605163574,1.6788229942321775,0.4958104193210602
3,100,6,10,12.865078926086426,3.2513680458068848,1.6717413663864136,0.4821876585483551
3,100,7,10,13.003166198730469,3.238706588745117,1.677893042564392,0.4615154862403869
3,100,8,10,12.932476043701172,3.3118772506713867,1.68179190158844,0.4402928650379181
3,100,9,10,12.870597839355469,3.173057556152344,1.6790848970413208,0.4185669124126434
3,100,10,10,12.612975120544434,3.277586936950684,1.668165683746338,0.3988720774650574
4,100,1,10,12.690156936645508,3.181133508682251,1.6812235116958618,0.3722548484802246
4,100,2,10,12.685614585876465,3.249705076217652,1.6834633350372314,0.3491182923316955
4,100,3,10,12.494443893432615,3.206926107406616,1.6753106117248535,0.3337850272655487
4,100,4,10,12.55644989013672,3.2011542320251465,1.6795051097869873,0.3182967901229858
4,100,5,10,12.487394332885742,3.1705803871154785,1.678804874420166,0.3005143404006958
4,100,6,10,12.244498252868652,3.003678798675537,1.675714135169983,0.2849210500717163
4,100,7,10,12.260777473449709,3.207444667816162,1.6752259731292725,0.2641484141349792
4,100,8,10,12.257984161376951,3.290684223175049,1.6809502840042114,0.2457693815231323
4,100,9,10,12.360782623291016,3.1259701251983643,1.693694829940796,0.2260964810848236
4,100,10,10,12.189976692199709,3.020642042160034,1.6885521411895752,0.2142533510923385
5,100,1,10,12.312372207641602,3.290836334228516,1.7014529705047607,0.195075124502182
5,100,2,10,12.090062141418455,3.0553526878356934,1.7014210224151611,0.1840903609991073
5,100,3,10,11.84523582458496,3.024132251739502,1.6951627731323242,0.172697901725769
