epoch,num_epochs,batch,num_batchs,TotalLoss_vae,TotalLoss_g,D_TotalLoss_g,D_TotalLoss_d
1,100,1,4,24.47227478027344,2.982751846313477,1.5412050485610962,0.69004225730896
1,100,2,4,19.529407501220703,3.092912197113037,1.5050852298736572,0.6873703002929688
1,100,3,4,19.91938781738281,3.028266429901123,1.4994007349014282,0.6843094229698181
1,100,4,4,20.10460662841797,2.9265615940093994,1.483149170875549,0.6820592284202576
2,100,1,4,18.880908966064453,2.900516986846924,1.472747802734375,0.6790775656700134
2,100,2,4,18.83831787109375,2.850986957550049,1.4599757194519043,0.675689160823822
2,100,3,4,18.26761245727539,2.8233139514923096,1.456743836402893,0.6729544401168823
2,100,4,4,18.45146942138672,2.79697322845459,1.4474295377731323,0.6694157719612122
3,100,1,4,17.173175811767578,2.7822465896606445,1.4369264841079712,0.6670519113540649
3,100,2,4,17.734115600585938,2.715423107147217,1.4361321926116943,0.6650795340538025
3,100,3,4,17.930465698242188,2.762275218963623,1.4116805791854858,0.6604782938957214
3,100,4,4,17.420310974121094,2.7465415000915527,1.4035073518753052,0.6592659950256348
4,100,1,4,16.222148895263672,2.770028591156006,1.4115018844604492,0.6567060947418213
4,100,2,4,16.600234985351562,2.72176456451416,1.3975107669830322,0.6510820388793945
4,100,3,4,16.804636001586914,2.7770113945007324,1.3961673974990845,0.649768054485321
4,100,4,4,16.53923225402832,2.617156982421875,1.382984638214111,0.6470274925231934
5,100,1,4,15.401937484741213,2.7475335597991943,1.3772441148757937,0.6441515684127808
5,100,2,4,14.603815078735352,2.70590877532959,1.3737828731536863,0.6390230655670166
5,100,3,4,14.720419883728027,2.8010358810424805,1.3732545375823977,0.6377768516540527
5,100,4,4,15.955855369567873,2.676807165145874,1.361283779144287,0.631607174873352
6,100,1,4,15.589146614074709,2.7121472358703613,1.3518145084381104,0.6299838423728943
6,100,2,4,14.969215393066406,2.6217331886291504,1.3481521606445312,0.6253788471221924
6,100,3,4,14.358466148376465,2.7689647674560547,1.3575729131698608,0.6236066818237305
6,100,4,4,14.151395797729492,2.552018165588379,1.3273762464523315,0.6162196397781372
7,100,1,4,14.22840976715088,2.763122320175171,1.343418002128601,0.6159220933914185
7,100,2,4,14.418320655822754,2.5550057888031006,1.3300187587738037,0.6076087951660156
7,100,3,4,14.38677215576172,2.7558069229125977,1.3140037059783936,0.6051074862480164
7,100,4,4,14.177019119262695,2.603057861328125,1.307652711868286,0.5985516905784607
8,100,1,4,13.84256362915039,2.8285441398620605,1.301202416419983,0.5960069298744202
8,100,2,4,13.059249877929688,2.5498852729797363,1.2956690788269043,0.591622531414032
