epoch,num_epochs,batch,num_batchs,TotalLoss_vae,TotalLoss_g,D_TotalLoss_g,D_TotalLoss_d
1,500,1,4,10.091689109802246,6.296509265899658,1.5323221683502195,0.6960978507995605
1,500,2,4,9.884682655334473,6.240597248077393,1.501845359802246,0.6727386116981506
1,500,3,4,9.738052368164062,6.1186113357543945,1.5154494047164917,0.6373952031135559
1,500,4,4,9.613462448120115,6.130434036254883,1.5450716018676758,0.5670171976089478
2,500,1,4,9.644729614257812,6.089922904968262,1.6018955707550049,0.452208936214447
2,500,2,4,9.24963092803955,5.912755012512207,1.6249500513076782,0.3323895931243896
2,500,3,4,9.284944534301758,5.879064559936523,1.7258315086364746,0.2045831084251403
2,500,4,4,9.54557991027832,5.953982353210449,1.6779378652572632,0.117675743997097
3,500,1,4,9.39559268951416,5.890590667724609,1.8783596754074097,0.0811268836259841
3,500,2,4,9.274786949157717,5.779687404632568,1.704254984855652,0.0436096489429473
3,500,3,4,9.215534210205078,5.836462020874023,1.8752787113189693,0.0248126778751611
3,500,4,4,9.305692672729492,5.8910441398620605,1.865994215011597,0.0109904324635863
4,500,1,4,9.198771476745604,5.84491491317749,1.8945876359939573,0.008016113191843
4,500,2,4,9.066326141357422,5.783810615539551,1.9148544073104856,0.0060836668126285
4,500,3,4,9.279054641723633,5.904060363769531,1.9556565284729004,0.0043561453931033
4,500,4,4,8.995929718017578,5.693409442901611,1.9494918584823608,0.0041233673691749
5,500,1,4,8.993386268615723,5.7941975593566895,1.9590281248092647,0.0033059930428862
5,500,2,4,9.276436805725098,5.942714214324951,2.0212862491607666,0.0023222612217068
5,500,3,4,8.83454418182373,5.761833190917969,1.9968461990356443,0.00231943000108
5,500,4,4,9.167109489440918,5.792123317718506,2.035620212554932,0.0018764741253107
6,500,1,4,8.831700325012207,5.7555036544799805,2.019203424453736,0.001746223308146
6,500,2,4,8.960023880004883,5.6309814453125,2.036926031112671,0.001558436313644
6,500,3,4,9.070459365844728,5.78156042098999,2.060725688934326,0.0012734881602227
6,500,4,4,8.917071342468262,5.773503303527832,2.04944396018982,0.0012199245393276
7,500,1,4,8.788589477539062,5.653172492980957,2.037644624710083,0.0012435966636985
7,500,2,4,9.13538646697998,5.831832885742188,2.090603828430176,0.0009150783298537
7,500,3,4,8.947704315185547,5.858895301818848,2.0661513805389404,0.0009052969398908
7,500,4,4,8.76114273071289,5.765511512756348,2.06388783454895,0.0008727412205189
8,500,1,4,8.81910514831543,5.706949234008789,2.0596070289611816,0.0007965734694153
8,500,2,4,9.04361057281494,5.827636241912842,2.1076014041900635,0.0006371295312419
8,500,3,4,9.010040283203123,5.863058090209961,2.1111621856689453,0.0005953196668997
8,500,4,4,8.560710906982422,5.603696823120117,2.076146364212036,0.0005940198898315
9,500,1,4,8.697778701782227,5.68841028213501,2.082566738128662,0.0005665223579853
9,500,2,4,8.797222137451172,5.692168235778809,2.112316370010376,0.0004425093939062
9,500,3,4,8.819881439208984,5.669649600982666,2.11548376083374,0.0004326121998019
9,500,4,4,8.793303489685059,5.592263221740723,2.129451036453247,0.000393260794226
10,500,1,4,8.91242504119873,5.758546352386475,2.1262731552124023,0.000386401079595
10,500,2,4,8.746490478515625,5.733760833740234,2.12231969833374,0.0003638452908489
10,500,3,4,8.656037330627441,5.5594987869262695,2.128532648086548,0.0003362686547916
10,500,4,4,8.688530921936035,5.514373779296875,2.1350910663604736,0.0002820980735123
11,500,1,4,8.549206733703613,5.672661304473877,2.12445330619812,0.0002850973978638
11,500,2,4,8.86431884765625,5.6259942054748535,2.172687292098999,0.0002493599022272
