epoch,num_epochs,batch,num_batchs,TotalLoss_vae,TotalLoss_g,D_TotalLoss_g,D_TotalLoss_d
1,100,1,4,8.770792007446289,2.9143104553222656,1.494895339012146,0.6965240240097046
1,100,2,4,8.480447769165039,2.905538320541382,1.4899177551269531,0.6935626268386841
1,100,3,4,8.477880477905273,2.959843158721924,1.4832229614257812,0.6914122104644775
1,100,4,4,8.591900825500488,2.8428761959075928,1.4836692810058594,0.6885353326797485
2,100,1,4,8.153478622436523,2.8722081184387207,1.468038558959961,0.6856480836868286
2,100,2,4,8.1622314453125,2.661876678466797,1.4704136848449707,0.6830680966377258
2,100,3,4,8.239734649658203,2.79097056388855,1.4757509231567385,0.6803741455078125
2,100,4,4,8.01658821105957,2.6846816539764404,1.4690496921539309,0.6781821250915527
3,100,1,4,8.03753662109375,2.6829426288604736,1.4715938568115234,0.6741940379142761
3,100,2,4,8.126082420349121,2.6436612606048584,1.469867467880249,0.6717491149902344
3,100,3,4,8.107253074645996,2.6655845642089844,1.466649055480957,0.6677722930908203
3,100,4,4,7.920875072479248,2.728111505508423,1.4667341709136963,0.6653785109519958
4,100,1,4,7.79833984375,2.7941203117370605,1.46676766872406,0.6599880456924438
4,100,2,4,7.809807300567627,2.619304180145264,1.4656178951263428,0.6554181575775146
4,100,3,4,7.906942367553711,2.755957126617432,1.467560052871704,0.6510176658630371
4,100,4,4,8.004377365112305,2.656466007232666,1.473663091659546,0.6466147899627686
5,100,1,4,7.791952133178711,2.8027212619781494,1.4687544107437134,0.6404081583023071
5,100,2,4,7.878909111022949,2.779806613922119,1.4727331399917605,0.6372780799865723
5,100,3,4,7.784073352813721,2.831462383270264,1.4718735218048096,0.6290500164031982
5,100,4,4,7.650196075439453,2.663001537322998,1.4678640365600586,0.6208449602127075
6,100,1,4,7.845806121826172,2.8914361000061035,1.4756101369857788,0.617896318435669
6,100,2,4,7.712127208709717,2.626328468322754,1.4654111862182615,0.6067517995834351
6,100,3,4,7.678615570068359,2.835247039794922,1.4724740982055664,0.6009454727172852
6,100,4,4,7.690059661865234,2.6317484378814697,1.4688799381256104,0.5936129093170166
7,100,1,4,7.615697383880615,2.8633623123168945,1.4730172157287598,0.5845377445220947
7,100,2,4,7.655974388122559,2.441840171813965,1.4700422286987305,0.5739356875419617
7,100,3,4,7.634092330932617,2.864591121673584,1.4773025512695312,0.5714882016181946
7,100,4,4,7.450081825256348,2.681515455245972,1.4766740798950195,0.5598368644714355
8,100,1,4,7.279114723205566,2.803072929382324,1.4709678888320925,0.5492173433303833
8,100,2,4,7.298874855041504,2.54292106628418,1.476668119430542,0.5369403958320618
8,100,3,4,7.490213394165039,2.725429058074951,1.4965238571166992,0.5277293920516968
8,100,4,4,7.184348583221436,2.588432788848877,1.4696767330169678,0.5121822953224182
9,100,1,4,7.138036727905273,2.751204490661621,1.4823026657104492,0.5011157989501953
