epoch,num_epochs,batch,num_batchs,TotalLoss_vae,TotalLoss_g,D_TotalLoss_g,D_TotalLoss_d
1,100,1,4,22.74066162109375,2.9089131355285645,1.492015361785889,0.6917622089385986
1,100,2,4,18.328462600708008,2.898974895477295,1.4671037197113037,0.6901077628135681
1,100,3,4,19.12296295166016,2.9017624855041504,1.4548184871673584,0.6864967346191406
1,100,4,4,18.73514175415039,2.872438907623291,1.449668288230896,0.6841589212417603
2,100,1,4,17.37070083618164,2.725615978240967,1.4326952695846558,0.6812338829040527
2,100,2,4,17.050121307373047,2.727450132369995,1.4299211502075195,0.6793551445007324
2,100,3,4,17.02679443359375,2.653243064880371,1.4284417629241943,0.676581621170044
2,100,4,4,17.216867446899414,2.738067626953125,1.4091005325317385,0.6743687391281128
3,100,1,4,16.543743133544922,2.6171715259552,1.4091665744781494,0.6719043254852295
3,100,2,4,16.767961502075195,2.5387558937072754,1.4004733562469482,0.6692034602165222
3,100,3,4,16.342737197875977,2.671156644821167,1.3889460563659668,0.6661770939826965
3,100,4,4,16.841005325317383,2.648135185241699,1.391948938369751,0.6653754711151123
4,100,1,4,15.669805526733398,2.667408943176269,1.3771905899047852,0.6611602306365967
4,100,2,4,15.84114933013916,2.6099672317504883,1.372621774673462,0.6583796739578247
4,100,3,4,16.228836059570312,2.641443252563477,1.36234712600708,0.6565248370170593
4,100,4,4,16.074939727783203,2.793531894683838,1.36686909198761,0.6564016342163086
5,100,1,4,15.565120697021484,2.6696720123291016,1.3514456748962402,0.6526472568511963
5,100,2,4,15.710784912109377,2.746378898620605,1.3577182292938232,0.6511132717132568
5,100,3,4,14.832345008850098,2.608217239379883,1.337332010269165,0.6469969749450684
5,100,4,4,14.939733505249023,2.5925445556640625,1.333180546760559,0.6425104141235352
6,100,1,4,14.183195114135742,2.594511747360229,1.3446376323699951,0.6421847343444824
6,100,2,4,14.075660705566406,2.64620041847229,1.3165738582611084,0.6380600929260254
6,100,3,4,13.834860801696776,2.5235323905944824,1.3268578052520752,0.6358792185783386
6,100,4,4,14.373906135559082,2.720001697540283,1.3251101970672607,0.6327036619186401
7,100,1,4,14.793561935424805,2.674813270568848,1.3161311149597168,0.629474937915802
7,100,2,4,14.431859016418455,2.583613872528076,1.3074443340301514,0.625732958316803
7,100,3,4,14.53658962249756,2.733766794204712,1.3282207250595093,0.6233761310577393
7,100,4,4,14.37600326538086,2.6990530490875244,1.304837703704834,0.6210106611251831
8,100,1,4,13.871260643005373,2.6730637550354004,1.294921636581421,0.6154530048370361
8,100,2,4,13.5379638671875,2.6879711151123047,1.2970848083496094,0.6139642000198364
8,100,3,4,13.08388328552246,2.6068766117095947,1.3111848831176758,0.6091235876083374
8,100,4,4,12.834691047668455,2.573333263397217,1.275795340538025,0.6039058566093445
9,100,1,4,13.4051513671875,2.5529444217681885,1.2777258157730105,0.5996211171150208
9,100,2,4,13.747011184692385,2.6831517219543457,1.288238525390625,0.6011624336242676
9,100,3,4,13.407480239868164,2.5434765815734863,1.2643673419952393,0.5912643671035767
9,100,4,4,13.457422256469728,2.5052011013031006,1.2877602577209473,0.5942026376724243
10,100,1,4,12.455007553100586,2.5485217571258545,1.27681303024292,0.5852018594741821
10,100,2,4,12.140050888061523,2.7458384037017822,1.2650325298309326,0.5813286304473877
10,100,3,4,11.831361770629885,2.372739553451538,1.2416324615478516,0.5744073390960693
10,100,4,4,11.82280158996582,2.5439646244049072,1.253648042678833,0.5700862407684326
11,100,1,4,11.894333839416504,2.6008338928222656,1.2575137615203855,0.5639781355857849
