epoch,num_epochs,batch,num_batchs,train_loss,train_acc,train_speed,time
1,100,50,50,0.85353,0.68875,21519.2,3.7176108360290527
2,100,50,50,0.18222,0.9425,13826.7,5.785900831222534
3,100,50,50,0.07724,0.97375,10098.6,7.921851873397827
4,100,50,50,0.06372,0.985,8197.8,9.758773803710938
5,100,50,50,0.01714,0.99375,6843.7,11.68961501121521
6,100,50,50,0.05808,0.98125,5780.5,13.83954930305481
7,100,50,50,0.01569,0.995,5085.0,15.732678890228271
8,100,50,50,0.06049,0.9825,4546.3,17.5967800617218
9,100,50,50,0.06651,0.9825,4071.9,19.64668703079224
10,100,50,50,0.00986,0.99875,3694.6,21.65343809127808
11,100,50,50,0.00311,0.99875,3398.0,23.543413162231445
12,100,50,50,0.00013,1.0,3148.2,25.41110181808472
13,100,50,50,0.00014,1.0,2902.8,27.559696674346924
14,100,50,50,0.0001,1.0,2765.8,28.925049543380737
15,100,50,50,4e-05,1.0,2640.6,30.296476364135746
16,100,50,50,4e-05,1.0,2517.0,31.78343367576599
17,100,50,50,5e-05,1.0,2406.8,33.23896360397339
18,100,50,50,2e-05,1.0,2237.4,35.75560545921326
19,100,50,50,2e-05,1.0,2081.5,38.43395066261292
20,100,50,50,1e-05,1.0,1939.0,41.25761008262634
21,100,50,50,2e-05,1.0,1836.8,43.5548677444458
22,100,50,50,1e-05,1.0,1741.1,45.9489381313324
23,100,50,50,1e-05,1.0,1660.1,48.190077781677246
24,100,50,50,1e-05,1.0,1581.1,50.59913897514343
25,100,50,50,1e-05,1.0,1517.4,52.721113204956055
26,100,50,50,1e-05,1.0,1455.0,54.98454260826111
27,100,50,50,1e-05,1.0,1393.6,57.40399956703186
28,100,50,50,1e-05,1.0,1331.2,60.09536337852478
29,100,50,50,1e-05,1.0,1273.5,62.818222761154175
30,100,50,50,1e-05,1.0,1217.5,65.70616698265076
31,100,50,50,1e-05,1.0,1176.6,67.99446201324463
32,100,50,50,0.0,1.0,1137.1,70.35694718360901
33,100,50,50,0.0,1.0,1098.8,72.80441045761108
34,100,50,50,1e-05,1.0,1064.8,75.13426423072815
35,100,50,50,0.0,1.0,1031.5,77.55471420288086
36,100,50,50,0.0,1.0,1000.2,79.98572063446045
37,100,50,50,0.0,1.0,968.5,82.59847021102905
38,100,50,50,1e-05,1.0,939.5,85.14843940734863
39,100,50,50,0.0,1.0,911.7,87.74796462059021
40,100,50,50,0.0,1.0,883.5,90.54826855659483
41,100,50,50,0.0,1.0,860.9,92.92482924461363
42,100,50,50,0.0,1.0,839.7,95.26783204078674
43,100,50,50,0.0,1.0,818.9,97.69597339630128
44,100,50,50,0.0,1.0,799.3,100.09005069732666
45,100,50,50,0.0,1.0,780.4,102.51238822937012
46,100,50,50,0.0,1.0,760.0,105.2662742137909
47,100,50,50,0.0,1.0,739.4,108.19075870513916
48,100,50,50,0.0,1.0,724.8,110.37990713119508
49,100,50,50,0.0,1.0,709.4,112.7676432132721
50,100,50,50,0.0,1.0,693.0,115.44131636619568
51,100,50,50,0.0,1.0,678.3,117.93998098373412
52,100,50,50,0.0,1.0,664.1,120.45716214179993
53,100,50,50,0.0,1.0,650.2,123.03750014305116
54,100,50,50,0.0,1.0,636.4,125.70515704154968
55,100,50,50,0.0,1.0,622.8,128.44999861717224
56,100,50,50,0.0,1.0,609.3,131.297536611557
57,100,50,50,0.0,1.0,597.1,133.98191142082214
58,100,50,50,0.0,1.0,588.6,135.91595220565796
59,100,50,50,0.0,1.0,578.4,138.32211208343506
60,100,50,50,0.0,1.0,568.5,140.71873950958252
61,100,50,50,0.0,1.0,557.0,143.62238836288452
62,100,50,50,0.0,1.0,546.3,146.4516212940216
63,100,50,50,0.0,1.0,535.9,149.26956462860107
64,100,50,50,0.0,1.0,526.0,152.09135746955872
65,100,50,50,0.0,1.0,516.3,154.9384241104126
66,100,50,50,0.0,1.0,507.6,157.6123914718628
67,100,50,50,0.0,1.0,499.7,160.0980908870697
68,100,50,50,0.0,1.0,494.3,161.83019709587097
69,100,50,50,0.0,1.0,487.2,164.19903111457825
70,100,50,50,0.0,1.0,480.1,166.62456512451172
71,100,50,50,0.0,1.0,472.8,169.220046043396
72,100,50,50,0.0,1.0,465.9,171.71625137329102
73,100,50,50,0.0,1.0,459.2,174.2077374458313
74,100,50,50,0.0,1.0,452.7,176.71834349632263
75,100,50,50,0.0,1.0,446.6,179.13965272903442
76,100,50,50,0.0,1.0,441.3,181.27115273475647
77,100,50,50,0.0,1.0,436.0,183.506187915802
78,100,50,50,0.0,1.0,431.4,185.4411351680756
79,100,50,50,0.0,1.0,425.6,187.96764969825745
80,100,50,50,0.0,1.0,419.8,190.5625441074372
81,100,50,50,0.0,1.0,414.8,192.86150074005127
82,100,50,50,0.0,1.0,409.6,195.2967848777771
83,100,50,50,0.0,1.0,404.6,197.736487865448
84,100,50,50,0.0,1.0,399.7,200.1296138763428
85,100,50,50,0.0,1.0,395.0,202.55226182937625
86,100,50,50,0.0,1.0,390.4,204.92551136016849
87,100,50,50,0.0,1.0,386.2,207.1640739440918
88,100,50,50,0.0,1.0,381.8,209.5390808582306
89,100,50,50,0.0,1.0,376.6,212.4281041622162
90,100,50,50,0.0,1.0,371.6,215.2871918678284
91,100,50,50,0.0,1.0,367.6,217.6512360572815
92,100,50,50,0.0,1.0,363.5,220.0598475933075
93,100,50,50,0.0,1.0,359.7,222.4279792308808
94,100,50,50,0.0,1.0,355.8,224.83174967765808
95,100,50,50,0.0,1.0,352.1,227.21492505073547
96,100,50,50,0.0,1.0,348.7,229.42837238311768
97,100,50,50,0.0,1.0,345.0,231.8537826538086
98,100,50,50,0.0,1.0,341.5,234.2304315567017
99,100,50,50,0.0,1.0,337.3,237.1738612651825
100,100,50,50,0.00000,1.00000,333.2,240.08281636238098
