epoch,num_epochs,batch,num_batchs,train_loss,train_acc,train_speed,time
1,100,30,30,0.9942,0.78157,99466.5,7.691029071807861
2,100,30,30,0.25162,0.96797,59249.5,12.911504745483398
3,100,30,30,0.073,0.98641,42236.4,18.11235833168029
4,100,30,30,0.03593,0.99346,32788.3,23.33151340484619
5,100,30,30,0.02245,0.99621,26809.8,28.53430676460266
6,100,30,30,0.01367,0.99778,22673.4,33.74000859260559
7,100,30,30,0.00839,0.99935,19634.4,38.96216702461243
8,100,30,30,0.00679,0.99935,17314.6,44.18228626251221
9,100,30,30,0.00493,0.99935,15482.2,49.41164088249207
10,100,30,30,0.00337,0.99974,13999.4,54.64535474777222
11,100,30,30,0.0029,0.99974,12776.3,59.876482009887695
12,100,30,30,0.00302,0.99935,11752.3,65.0937283039093
13,100,30,30,0.00222,0.99961,10878.5,70.3222279548645
14,100,30,30,0.00199,1.0,10125.7,75.55029129981995
15,100,30,30,0.00146,1.0,9470.1,80.78085613250732
16,100,30,30,0.00159,0.99987,8893.7,86.01559925079346
17,100,30,30,0.00138,0.99987,8383.6,91.2499349117279
18,100,30,30,0.00163,0.99987,7928.9,96.48240303993224
19,100,30,30,0.00113,0.99987,7521.5,101.70824146270752
20,100,30,30,0.00066,1.0,7153.9,106.93464994430542
21,100,30,30,0.00104,1.0,6820.7,112.15792417526244
22,100,30,30,0.00087,0.99987,6516.3,117.39730024337769
23,100,30,30,0.00056,1.0,6238.8,122.6206521987915
24,100,30,30,0.00068,1.0,5983.9,127.84305238723756
25,100,30,30,0.00069,0.99987,5748.5,133.07749271392822
26,100,30,30,0.00072,1.0,5530.7,138.3178675174713
27,100,30,30,0.0004,1.0,5329.0,143.5529317855835
28,100,30,30,0.00059,0.99987,5141.7,148.78246521949768
29,100,30,30,0.00051,0.99987,4966.5,154.031977891922
30,100,30,30,0.00032,1.0,4802.8,159.28200483322144
31,100,30,30,0.00073,0.99974,4649.6,164.52891898155212
32,100,30,30,0.0006,0.99987,4505.8,169.78030228614807
33,100,30,30,0.00031,1.0,4370.9,175.02060174942017
34,100,30,30,0.00038,1.0,4243.9,180.2589600086212
35,100,30,30,0.00036,1.0,4123.8,185.5085518360138
36,100,30,30,0.00033,1.0,4010.7,190.7418527603149
37,100,30,30,0.00029,1.0,3903.6,195.97536253929127
38,100,30,30,0.00113,0.99974,3802.0,201.211585521698
39,100,30,30,0.00032,1.0,3705.4,206.45554184913635
40,100,30,30,0.00086,0.99987,3613.7,211.69570660591123
41,100,30,30,0.00025,1.0,3526.3,216.9429357051849
42,100,30,30,0.00018,1.0,3443.0,222.1907050609589
43,100,30,30,0.00027,1.0,3363.4,227.4451460838318
44,100,30,30,0.00022,1.0,3287.6,232.68949007987976
45,100,30,30,0.00105,0.99987,3215.2,237.9289946556092
46,100,30,30,0.00078,0.99974,3145.9,243.17396783828733
47,100,30,30,0.00063,0.99974,3079.5,248.41303491592407
48,100,30,30,0.00029,1.0,3016.0,253.6506268978119
49,100,30,30,0.00035,0.99987,2955.0,258.8873209953308
50,100,30,30,0.00039,1.0,2896.4,264.12095499038696
51,100,30,30,0.00015,1.0,2840.1,269.3598220348358
52,100,30,30,0.00038,0.99987,2785.9,274.60126423835754
53,100,30,30,0.00017,1.0,2733.6,279.85320520401
54,100,30,30,0.00016,1.0,2683.4,285.0887291431427
55,100,30,30,0.00011,1.0,2635.0,290.32631945610046
56,100,30,30,0.0001,1.0,2588.1,295.58293628692627
57,100,30,30,0.00014,1.0,2543.0,300.8252875804901
58,100,30,30,0.0001,1.0,2499.4,306.07361817359924
59,100,30,30,0.00013,1.0,2457.2,311.3257956504822
60,100,30,30,0.00013,1.0,2416.6,316.5580487251282
61,100,30,30,0.00029,0.99987,2377.2,321.8097016811371
62,100,30,30,0.00047,0.99987,2339.0,327.0630626678467
63,100,30,30,0.0016,0.99974,2302.0,332.316650390625
64,100,30,30,0.0003,1.0,2266.2,337.56948733329773
65,100,30,30,0.00043,0.99987,2231.5,342.8203947544098
66,100,30,30,0.00096,0.99974,2197.8,348.075777053833
67,100,30,30,0.00112,0.99974,2165.0,353.34532499313354
68,100,30,30,0.00033,1.0,2133.3,358.60439586639404
69,100,30,30,0.00024,1.0,2102.5,363.85853004455566
70,100,30,30,0.00037,0.99987,2072.5,369.11500787734985
71,100,30,30,0.00017,1.0,2043.4,374.3697838783264
72,100,30,30,0.00114,0.99974,2015.1,379.6317408084869
73,100,30,30,0.00024,1.0,1987.6,384.8928954601288
74,100,30,30,0.00013,1.0,1960.8,390.1547636985779
75,100,30,30,0.0001,1.0,1934.6,395.423948764801
76,100,30,30,0.00063,0.99974,1909.2,400.69078040122986
77,100,30,30,0.00011,1.0,1884.4,405.9542949199677
78,100,30,30,0.00014,1.0,1860.3,411.2179553508759
79,100,30,30,8e-05,1.0,1836.8,416.4823007583618
80,100,30,30,9e-05,1.0,1813.9,421.75235748291016
81,100,30,30,0.00015,1.0,1791.4,427.0326449871063
82,100,30,30,0.00016,1.0,1769.7,432.2881293296814
83,100,30,30,0.0001,1.0,1748.3,437.5586800575256
84,100,30,30,0.0001,1.0,1727.5,442.8385121822357
85,100,30,30,6e-05,1.0,1707.2,448.1117479801178
86,100,30,30,5e-05,1.0,1687.3,453.3945524692536
87,100,30,30,8e-05,1.0,1667.8,458.6767294406891
88,100,30,30,6e-05,1.0,1648.9,463.9468913078308
89,100,30,30,4e-05,1.0,1630.4,469.22357869148254
90,100,30,30,4e-05,1.0,1612.2,474.5045216083527
91,100,30,30,4e-05,1.0,1594.4,479.7980589866638
92,100,30,30,0.00011,1.0,1577.1,485.0774366855621
93,100,30,30,5e-05,1.0,1560.1,490.36042523384094
94,100,30,30,3e-05,1.0,1543.5,495.63474774360657
95,100,30,30,6e-05,1.0,1527.2,500.9191014766693
96,100,30,30,5e-05,1.0,1511.3,506.2008373737335
97,100,30,30,7e-05,1.0,1495.6,511.4953758716583
98,100,30,30,3e-05,1.0,1480.3,516.7843534946442
99,100,30,30,3e-05,1.0,1465.3,522.0768096446991
100,100,30,30,0.00003,1.00000,1450.6,527.3613433837891
