epoch,num_epochs,batch,num_batchs,train_loss,train_acc,train_speed,time
1,100,30,30,0.2124,0.95059,87501.1,8.742746829986572
2,100,30,30,0.01018,0.99621,53694.0,14.247396469116213
3,100,30,30,0.00654,0.99765,38704.8,19.76499915122986
4,100,30,30,0.00224,0.99935,30264.6,25.27704811096192
5,100,30,30,0.00111,0.99961,24836.7,30.801214456558228
6,100,30,30,0.00089,0.99974,21054.1,36.33489394187927
7,100,30,30,0.00042,1.0,18268.6,41.87506937980652
8,100,30,30,0.00019,1.0,16132.8,47.41904973983765
9,100,30,30,0.00015,1.0,14443.0,52.966792345047
10,100,30,30,0.00013,1.0,13073.8,58.51408767700195
11,100,30,30,0.00011,1.0,11942.4,64.05737042427063
12,100,30,30,0.0001,1.0,10991.8,69.5975558757782
13,100,30,30,9e-05,1.0,10180.2,75.14584183692932
14,100,30,30,8e-05,1.0,9480.2,80.69479703903198
15,100,30,30,7e-05,1.0,8870.8,86.23774147033691
16,100,30,30,7e-05,1.0,8335.0,91.78211522102356
17,100,30,30,6e-05,1.0,7859.9,97.3294849395752
18,100,30,30,6e-05,1.0,7436.2,102.8746919631958
19,100,30,30,5e-05,1.0,7056.3,108.41343402862547
20,100,30,30,5e-05,1.0,6713.1,113.95637083053587
21,100,30,30,5e-05,1.0,6401.6,119.50208473205566
22,100,30,30,5e-05,1.0,6117.5,125.05031704902648
23,100,30,30,4e-05,1.0,5857.5,130.60182571411133
24,100,30,30,3e-05,1.0,5618.8,136.15106534957886
25,100,30,30,3e-05,1.0,5398.6,141.70270705223083
26,100,30,30,3e-05,1.0,5194.9,147.25997304916382
27,100,30,30,3e-05,1.0,5006.2,152.81181144714355
28,100,30,30,3e-05,1.0,4830.7,158.3635401725769
29,100,30,30,3e-05,1.0,4666.9,163.9220757484436
30,100,30,30,3e-05,1.0,4513.8,169.48067259788513
31,100,30,30,3e-05,1.0,4370.5,175.03673386573792
32,100,30,30,3e-05,1.0,4235.9,180.59779715538025
33,100,30,30,3e-05,1.0,4109.6,186.14885449409485
34,100,30,30,2e-05,1.0,3990.4,191.7089896202088
35,100,30,30,2e-05,1.0,3877.5,197.2901782989502
36,100,30,30,2e-05,1.0,3770.9,202.86690998077395
37,100,30,30,2e-05,1.0,3670.4,208.4248650074005
38,100,30,30,2e-05,1.0,3574.9,213.9897928237915
39,100,30,30,2e-05,1.0,3484.2,219.5624797344208
40,100,30,30,2e-05,1.0,3398.0,225.13244533538816
41,100,30,30,2e-05,1.0,3316.0,230.7007601261139
42,100,30,30,2e-05,1.0,3237.6,236.2878105640412
43,100,30,30,2e-05,1.0,3163.0,241.85885429382324
44,100,30,30,2e-05,1.0,3091.8,247.4324202537537
45,100,30,30,1e-05,1.0,3023.6,253.01201963424683
46,100,30,30,1e-05,1.0,2958.3,258.5945191383362
47,100,30,30,1e-05,1.0,2895.8,264.1778848171234
48,100,30,30,1e-05,1.0,2835.9,269.75805020332336
49,100,30,30,1e-05,1.0,2778.3,275.3490219116211
50,100,30,30,1e-05,1.0,2722.9,280.94856357574463
51,100,30,30,1e-05,1.0,2669.8,286.5344457626343
52,100,30,30,1e-05,1.0,2618.6,292.1397078037262
53,100,30,30,1e-05,1.0,2569.3,297.7510063648224
54,100,30,30,1e-05,1.0,2521.9,303.34579515457153
55,100,30,30,1e-05,1.0,2475.9,308.983206987381
56,100,30,30,1e-05,1.0,2431.7,314.595769405365
57,100,30,30,1e-05,1.0,2389.0,320.223815202713
58,100,30,30,1e-05,1.0,2347.5,325.87799739837646
59,100,30,30,1e-05,1.0,2307.7,331.496248960495
60,100,30,30,1e-05,1.0,2269.0,337.1464943885803
61,100,30,30,1e-05,1.0,2231.8,342.76831316947937
62,100,30,30,1e-05,1.0,2195.9,348.38029646873474
63,100,30,30,1e-05,1.0,2160.7,354.05455112457275
64,100,30,30,1e-05,1.0,2126.9,359.6804027557373
65,100,30,30,1e-05,1.0,2094.0,365.3362889289856
66,100,30,30,1e-05,1.0,2062.1,370.9802973270416
67,100,30,30,1e-05,1.0,2031.2,376.6229422092438
68,100,30,30,1e-05,1.0,2001.1,382.2823586463928
69,100,30,30,1e-05,1.0,1972.1,387.92079639434814
70,100,30,30,1e-05,1.0,1943.6,393.5899937152863
71,100,30,30,1e-05,1.0,1916.3,399.2147898674011
72,100,30,30,1e-05,1.0,1889.5,404.8658277988434
73,100,30,30,1e-05,1.0,1863.5,410.5083267688751
74,100,30,30,1e-05,1.0,1838.3,416.1493327617645
75,100,30,30,1e-05,1.0,1813.7,421.79844403266907
76,100,30,30,1e-05,1.0,1789.6,427.4802289009094
77,100,30,30,1e-05,1.0,1766.2,433.14332818984985
78,100,30,30,1e-05,1.0,1743.4,438.8085536956787
79,100,30,30,1e-05,1.0,1721.0,444.51859164237976
80,100,30,30,1e-05,1.0,1699.4,450.1549685001373
81,100,30,30,1e-05,1.0,1678.3,455.8107633590698
82,100,30,30,0.0,1.0,1657.8,461.4640312194824
83,100,30,30,1e-05,1.0,1637.7,467.112154006958
84,100,30,30,0.0,1.0,1617.1,473.0697085857392
85,100,30,30,0.0,1.0,1598.0,478.7144021987915
86,100,30,30,0.0,1.0,1579.5,484.3312039375305
87,100,30,30,0.0,1.0,1561.3,489.9675767421722
88,100,30,30,0.0,1.0,1543.6,495.60219836235046
89,100,30,30,1e-05,1.0,1526.2,501.2542197704315
90,100,30,30,0.0,1.0,1509.1,506.9150214195252
91,100,30,30,0.0,1.0,1492.5,512.5544922351837
92,100,30,30,0.0,1.0,1476.2,518.2375838756561
93,100,30,30,0.0,1.0,1460.3,523.864474773407
94,100,30,30,0.0,1.0,1444.7,529.5098323822021
95,100,30,30,0.0,1.0,1429.4,535.182121515274
96,100,30,30,0.0,1.0,1414.5,540.8172721862793
97,100,30,30,0.0,1.0,1399.8,546.5049293041229
98,100,30,30,0.0,1.0,1385.4,552.1755499839783
99,100,30,30,0.0,1.0,1371.3,557.8546299934387
100,100,30,30,0.00000,1.00000,1357.5,563.5182843208313
