epoch,num_epochs,batch,num_batchs,train_loss,train_acc,train_speed,time
1,100,4,4,1.49752,0.34,2139.3,2.337186336517334
2,100,4,4,0.68654,1.0,1991.5,2.510692358016968
3,100,4,4,0.4479,0.94,1877.2,2.6634714603424072
4,100,4,4,0.3315,0.98,1770.9,2.8234755992889404
5,100,4,4,0.15439,0.98,1684.1,2.96888279914856
6,100,4,4,0.13362,0.98,1585.7,3.153120279312134
7,100,4,4,0.07446,1.0,1510.7,3.30967378616333
8,100,4,4,0.10818,1.0,1435.7,3.482710838317871
9,100,4,4,0.06762,1.0,1362.6,3.669509887695313
10,100,4,4,0.10357,0.98,1294.1,3.863670587539673
11,100,4,4,0.06816,1.0,1239.4,4.034299850463867
12,100,4,4,0.06263,0.98,1188.1,4.208271741867065
13,100,4,4,0.1001,0.96,1144.8,4.367594242095947
14,100,4,4,0.0565,1.0,1103.3,4.531871318817139
15,100,4,4,0.05119,0.98,1066.9,4.68666410446167
16,100,4,4,0.04238,1.0,1032.1,4.844420909881592
17,100,4,4,0.0386,1.0,1003.4,4.983266353607178
18,100,4,4,0.03843,1.0,973.8,5.134521722793579
19,100,4,4,0.05357,0.98,942.5,5.305091619491577
20,100,4,4,0.10541,0.98,916.2,5.457589387893677
21,100,4,4,0.04369,0.98,888.3,5.628862619400024
22,100,4,4,0.03824,1.0,864.4,5.784175872802734
23,100,4,4,0.07709,0.96,842.2,5.9366559982299805
24,100,4,4,0.10893,0.96,818.9,6.106025695800781
25,100,4,4,0.14206,0.98,798.9,6.258833408355713
26,100,4,4,0.03111,1.0,780.5,6.4061572551727295
27,100,4,4,0.15329,0.94,762.2,6.560375213623047
28,100,4,4,0.13116,0.96,745.9,6.703431606292725
29,100,4,4,0.06063,1.0,726.7,6.880269527435303
30,100,4,4,0.09041,0.96,710.5,7.037134170532227
31,100,4,4,0.03019,1.0,694.0,7.204976797103882
32,100,4,4,0.03877,1.0,679.8,7.3551905155181885
33,100,4,4,0.03918,1.0,666.4,7.50273323059082
34,100,4,4,0.01478,1.0,653.8,7.647598028182983
35,100,4,4,0.12287,0.96,639.6,7.817890882492065
36,100,4,4,0.02085,1.0,626.6,7.979799032211304
37,100,4,4,0.19103,0.98,614.8,8.132906913757324
38,100,4,4,0.02649,1.0,603.3,8.28749394416809
39,100,4,4,0.01591,1.0,590.7,8.46443796157837
40,100,4,4,0.04216,0.98,579.4,8.63001298904419
41,100,4,4,0.05147,0.98,569.4,8.781127691268921
42,100,4,4,0.13021,0.96,559.2,8.941635131835938
43,100,4,4,0.09447,0.96,550.4,9.084209442138672
